number,activity-Active,activity-Awaiting Evidence,activity-Awaiting Problem,activity-Awaiting User Info,activity-Awaiting Vendor,activity-Closed,activity-New,activity-Resolved,activity-Update category,activity-Update priority,activity-Update unknown attribute,category_Collectors,category_Database,category_Desktop,category_Global web governance,category_Home office,category_Information security,category_Infrastructure,category_Internet,category_Mobile device,category_Network,category_Notebook,category_OTCS - PABX,category_Office pack,category_Others,category_Passwords and access,category_Peripheral,category_Plugin,category_Printer,category_Radio frequency antenna,category_Remote access,category_Request,category_SAP,category_SAP CRM,category_SAP ECC,category_SAP ECC EN,category_SAP GRC,category_Scanner,category_Server,category_Software,category_Software - industry,category_Successfactors,category_Telephony,category_Telephony portal,category_Terminal,category_Unproductive call,label-easy_categs
INC0016783,0.3706938931,0,0,0,0.6847742532,0.1230184058,0.1745057614,0.1230826078,0,0,0.5770053227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016784,0.3171854845,0,0,0,0,0.2105222308,0.298632891,0.2106321001,0.8494270266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016785,0.1434488624,0,0.534496258,0.1197762809,0,0.04760491257,0.06752917548,0.04762975706,0,0,0.8187153386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016786,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016787,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016788,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INC0016789,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016790,0.255402131,0,0,0.2132545136,0,0.08475770329,0.1202316633,0.08480193743,0,0,0.9276105725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016791,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016792,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016793,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016794,0,0,0,0,0,0.1960666784,0.2781272019,0.1961690035,0,0,0.9196308168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016795,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INC0016797,0,0,0,0,0,0.3935145432,0.5582136634,0.3937199142,0,0,0.6152466493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016799,0.7644523931,0,0,0,0,0.2536910278,0.3598692868,0.2538234264,0,0,0.3966373226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016802,0,0,0,0,0,0.3935145432,0.5582136634,0.3937199142,0,0,0.6152466493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016803,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INC0016804,0.8327591278,0,0,0,0,0.276359288,0.3920249791,0.2765035169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016805,0,0,0,0.4645537165,0,0.09231810712,0.1309563513,0.09236628694,0,0,0.8660173871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016806,0,0,0,0,0,0.2692788997,0.3819812092,0.2694194334,0,0,0.8420168638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016808,0.08327002187,0,0,0.2781137016,0,0.05526794768,0.07839944948,0.05529679143,0,0,0.9505051907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016809,0,0,0,0.703581122,0,0.2796373168,0.3966749736,0.2797832565,0,0,0.4372034659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016813,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016814,0.256089442,0,0,0.4276568029,0,0.1699715884,0.2411104359,0.1700602947,0,0,0.7972344508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
INC0016815,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
INC0016816,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016817,0.3759489562,0,0,0,0,0.2495247002,0.3539592105,0.2496549245,0,0,0.7802468214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
INC0016818,0,0,0,0.3161682597,0.699482003,0.1256606254,0.1782538391,0.1257262063,0,0,0.5893983849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016819,0.9052176624,0,0,0,0,0.3004053637,0,0.300562142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016820,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016821,0,0,0,0,0,0.3935145432,0.5582136634,0.3937199142,0,0,0.6152466493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016822,0.4681885462,0,0,0.39092595,0,0.1553729631,0.2204017931,0.1554540506,0,0,0.7287610836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016823,0,0,0,0,0,0.3935145432,0.5582136634,0.3937199142,0,0,0.6152466493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016825,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016827,0.7644523931,0,0,0,0,0.2536910278,0.3598692868,0.2538234264,0,0,0.3966373226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016828,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INC0016829,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016831,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016832,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016833,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016834,0.5086671971,0,0,0,0,0.1688062006,0.239457294,0.1688942988,0,0,0.791768318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016838,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016839,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
INC0016842,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016843,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016844,0.1262849103,0,0,0,0,0.08381777333,0.1188983409,0.08386151692,0.3381927016,0,0.9173237321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016845,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016846,0.3759489562,0,0,0,0,0.2495247002,0.3539592105,0.2496549245,0,0,0.7802468214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INC0016848,0,0,0,0,0,0.3935145432,0.5582136634,0.3937199142,0,0,0.6152466493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016849,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016850,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016851,0.256089442,0,0,0.4276568029,0,0.1699715884,0.2411104359,0.1700602947,0,0,0.7972344508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INC0016852,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016853,0.3759489562,0,0,0,0,0.2495247002,0.3539592105,0.2496549245,0,0,0.7802468214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016854,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016855,0,0,0,0.4424098025,0,0.1758351471,0.2494280919,0.1759269136,0,0,0.8247368767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INC0016856,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016857,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016858,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016861,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016864,0,0,0,0,0,0.3935145432,0.5582136634,0.3937199142,0,0,0.6152466493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016865,0.1502062347,0,0,0.250837042,0,0.09969482577,0.1414204758,0.09974685543,0,0,0.9352168845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016866,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016867,0.4417853602,0,0,0,0.8160998758,0.1466108068,0.2079723786,0.1466873214,0,0,0.2292210267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016868,0,0,0.5710648659,0,0,0.1017237917,0.1442986325,0.1017768803,0,0,0.7952085012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016869,0.2236225034,0,0,0,0,0.1484226441,0.2105425309,0.1485001042,0,0,0.9282150917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016871,0.1341919166,0,0,0,0,0.08906580853,0.126342856,0.08911229102,0,0,0.9747596081,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016872,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016873,0,0,0.6497973045,0,0,0.115748402,0.1641930156,0.1158088099,0,0,0.7238748121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016874,0,0,0.6811975879,0.3053017206,0,0.1213417349,0.1721273471,0.1214050618,0.489596508,0,0.3794273787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016875,0.6010646558,0,0,0,0,0.3989384079,0.5659075987,0.3991466096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016876,0.1043177203,0,0,0.1742054744,0,0.06923771818,0,0.0692738526,0,0,0.9742574288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016877,0.3337497657,0,0,0.557345733,0,0.2215162693,0,0.2216318763,0,0,0.6926663567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016878,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016879,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016883,0.3171854845,0,0,0,0,0.2105222308,0.298632891,0.2106321001,0.8494270266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
INC0016886,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016887,0,0,0,0,0.9749241861,0.0875716476,0.1242233383,0.0876173503,0,0,0.1369153026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016889,0.4417853602,0,0,0,0.8160998758,0.1466108068,0.2079723786,0.1466873214,0,0,0.2292210267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016890,0,0,0,0,0,0.1960666784,0.2781272019,0.1961690035,0,0,0.9196308168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016891,0.2094916175,0,0,0.3498407224,0,0.1390436978,0.197238179,0.1391162632,0,0,0.8695604334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016892,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016894,0,0,0,0,0,0.2829058371,0.80262296,0.2830534826,0,0,0.4423136867,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016895,0,0,0,0,0,0.1960666784,0.2781272019,0.1961690035,0,0,0.9196308168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016896,0,0,0,0,0,0.1522789827,0.2160128775,0.1523584555,0,0,0.9523321108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016897,0,0,0,0,0.9531119443,0.08561238351,0.2428881121,0.08565706369,0,0,0.1338520596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016898,0.1835290604,0,0,0,0,0.1218118391,0.1727942058,0.1218754114,0,0,0.9522434071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016899,0,0,0,0,0,0.1960666784,0.2781272019,0.1961690035,0,0,0.9196308168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016900,0.3020486954,0,0,0.504406501,0,0.1002378234,0.1421907362,0.1002901364,0,0,0.7835921957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016901,0,0,0,0,0.5677994,0.1020040936,0.1446962501,0.1020573284,0,0,0.7973997136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016903,0.8193463615,0,0,0,0,0.2719081299,0,0.2720500358,0,0,0.4251191442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
INC0016904,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016905,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016906,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016908,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016909,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016910,0.4627327482,0,0,0.7727409851,0,0.3071248061,0,0.3072850912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016911,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016913,0,0,0,0,0,0.4991719322,0.7080922364,0.4994324447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016914,0.3759489562,0,0,0,0,0.2495247002,0.3539592105,0.2496549245,0,0,0.7802468214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016917,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016918,0.1615344647,0,0,0.5395092605,0,0.1072135943,0.1520861028,0.107269548,0.432591486,0,0.6704992822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
INC0016920,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016922,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016923,0.7290327417,0,0,0,0,0.4838733379,0,0.4841258662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016924,0.8327591278,0,0,0,0,0.276359288,0.3920249791,0.2765035169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INC0016925,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016926,0.5099934537,0,0,0,0,0.3384926638,0.4801632701,0.3386693195,0,0,0.529221806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016927,0,0,0,0,0,0.7069222896,0,0.7072912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
INC0016928,0.5814017155,0,0,0,0,0.3858877286,0,0.3860891192,0,0,0.6033223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INC0016932,0.5604511965,0,0,0,0,0.185991229,0.5276696736,0.1860882958,0,0,0.5815819639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INC0016933,0.6889484866,0,0,0,0,0.2286343156,0.6486509893,0.2287536374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
